uid,city,state,country,country_iso,latitude,longitude,status,owner_permid,owner_name,owner_lei,parent_permid,parent_name,parent_lei,parent_ticker,parent_exchange,capacity,capacity_unit,sector
SFI_127,Caçapava,São Paulo,Brazil,BRA,-23.099299,-45.690689,Operating,,nan,,,nan,,,,,TBD,steel/
SFI_128,Araucária,Paraná,Brazil,BRA,-25.571562,-49.379677,Operating,,nan,,,nan,,,,,TBD,steel/
SFI_129,Ribas do Rio Pardo,Mato Grosso do Sul,Brazil,BRA,-20.443546,-53.774033,Operating,,nan,,,nan,,,,,TBD,steel/
SFI_130,Porto Real,Rio de Janeiro,Brazil,BRA,-22.432299,-44.346012,Operating,,nan,,,nan,,,,,TBD,steel/
SFI_131,Welland,Ontario,Canada,CAN,42.999368,-79.235554,Operating,,Valbruna ASW Inc,,4298375291.0,Acciaierie Valbruna SpA,8156004FCECE0879E118,,,,TBD,steel/
SFI_132,Sault Ste. Marie,Ontario,Canada,CAN,46.522246,-84.368822,Operating,4295860713.0,Algoma Steel Inc,,4295860713.0,Algoma Steel Inc,5493006RXIB5GVHWJS53,,,2.8,TBD,steel/crude steel
SFI_133,Contrecoeur,Québec,Canada,CAN,45.834665,-73.252253,Operating,5056839078.0,ArcelorMittal Long Products Canada GP,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,2.5,TBD,steel/crude steel
SFI_134,Hamilton,Ontario,Canada,CAN,43.270861,-79.804217,Operating,5044365193.0,ArcelorMittal Dofasco Inc,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,4.1,TBD,steel/crude steel
SFI_135,Longueuil,Québec,Canada,CAN,45.567953,-73.456647,Operating,5056839078.0,ArcelorMittal Long Products Canada GP,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,,TBD,steel/
SFI_136,Coteau-du-Lac,Québec,Canada,CAN,45.300868,-74.202862,Operating,5057800518.0,ArcelorMittal Coteau-du-Lac LP,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,,TBD,steel/
SFI_137,Contrecoeur,Québec,Canada,CAN,45.820803,-73.26465,Operating,5056839078.0,ArcelorMittal Long Products Canada GP,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,,TBD,steel/
SFI_138,Montréal,Québec,Canada,CAN,45.458752,-73.606281,Operating,5056839078.0,ArcelorMittal Long Products Canada GP,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,,TBD,steel/
SFI_139,Hamilton,Ontario,Canada,CAN,43.2625,-79.78609,Operating,5056839078.0,ArcelorMittal Long Products Canada GP,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,,TBD,steel/
SFI_140,Zehner,Saskatchewan,Canada,CAN,50.516767,-104.630721,Operating,5044009886.0,Evraz North America PLC,,5036227579.0,EVRAZ plc,5493005B7DAN39RXLK23,EVR,LSE,,TBD,steel/crude steel
SFI_141,Selkirk,Manitoba,Canada,CAN,50.129954,-96.899991,Operating,5035931883.0,Gerdau Steel North America Inc,,5000004542.0,Gerdau SA,254900YDV6SEQQPZVG24,GGBR4,SAO,0.43,TBD,steel/crude steel
SFI_142,Whitby,Ontario,Canada,CAN,43.859169,-78.910219,Operating,5035931883.0,Gerdau Steel North America Inc,,5000004542.0,Gerdau SA,254900YDV6SEQQPZVG24,GGBR4,SAO,0.79,TBD,steel/crude steel
SFI_143,Cambridge,Ontario,Canada,CAN,43.371349,-80.279304,Operating,5035931883.0,Gerdau Steel North America Inc,,5000004542.0,Gerdau SA,254900YDV6SEQQPZVG24,GGBR4,SAO,0.38,TBD,steel/
SFI_144,Hamilton,Ontario,Canada,CAN,43.25631,-79.896656,Operating,4298219370.0,Republic Steel,,4295884304.0,Grupo Simec SAB de CV,529900LCYCXPA0TZEU09,SIMECB,MEX,,TBD,steel/
SFI_145,L'Orignal,Ontario,Canada,CAN,45.613941,-74.704608,Operating,4298148092.0,Ivaco Rolling Mills,,5000301094.0,Heico Companies LLC,1TI3K7RW3ADNAY6GWN41,,,0.45,TBD,steel/crude steel
SFI_146,Edmonton,Alberta,Canada,CAN,53.530394,-113.386731,Operating,5073667894.0,AltaSteel Inc,,4295875990.0,Kyoei Steel Ltd,,5440,TYO,0.32,TBD,steel/crude steel
SFI_147,Hamilton,Ontario,Canada,CAN,43.266553,-79.823015,Operating,5045180554.0,Max Aicher (North America) Limited,,4296647109.0,Max Aicher GmbH & Co KG,391200C8HFFWKEUFKK04,,,,TBD,steel/
SFI_148,Sept-Îles,Québec,Canada,CAN,50.194727,-66.357231,Operating,4296654348.0,Iron Ore Company of Canada,,4295894786.0,Rio Tinto PLC,213800YOEO5OQ72G2R82,RIO,LSE,,TBD,steel/
SFI_149,Division No. 10,Newfoundland and Labrador,Canada,CAN,52.958007,-66.891681,Operating,4296654348.0,Iron Ore Company of Canada,,4295894786.0,Rio Tinto PLC,213800YOEO5OQ72G2R82,RIO,LSE,,TBD,steel/
SFI_150,Saint-Joseph-de-Sorel,Québec,Canada,CAN,46.045904,-73.123999,Operating,4297029961.0,Sorel Forge Inc,,4295890566.0,Schmolz+Bickenbach AG,529900PTQ0Z1J44SHZ08,STLN,SWX,,TBD,steel/
SFI_151,Hamilton,Ontario,Canada,CAN,43.241624,-79.749057,Operating,4297637377.0,Baycoat Ltd,,4295861119.0,Stelco Inc,549300TE72QZCLE47467,STE,,0.2,TBD,steel/finished products
SFI_152,Nanticoke,Ontario,Canada,CAN,42.810542,-80.096124,Operating,5057858769.0,Stelco Holdings Inc,,4295903049.0,United States Steel Corp,JNLUVFYJT1OZSIQ24U47,X,NYS,2.4,TBD,steel/crude steel
SFI_153,Hamilton,Ontario,Canada,CAN,43.26922,-79.824398,Operating,5057858769.0,Stelco Holdings Inc,,4295903049.0,United States Steel Corp,JNLUVFYJT1OZSIQ24U47,X,NYS,,TBD,steel/
SFI_154,Gerlafingen,Solothurn,Switzerland,CHE,47.171958,7.562287,Operating,4297606101.0,Stahl Gerlafingen AG,,5055422112.0,AFV Accaierie Beltrame SpA,,,,0.668,TBD,steel/crude steel
SFI_155,Rothrist,Aargau,Switzerland,CHE,47.308055,7.873594,Operating,4297945589.0,Benteler Rothrist AG,,5034847060.0,Benteler International AG,529900ZAFSOBVFCKF263,,,,TBD,steel/
SFI_156,Emmen,Luzern,Switzerland,CHE,47.07189,8.268607,Operating,,nan,,,nan,,,,,TBD,steel/
SFI_157,Talcahuano,Bío Bío,Chile,CHL,-36.750028,-73.129171,Operating,5000030020.0,Compañía Siderúrgica huachipato SA,,4295863321.0,CAP SA,54930079GPG23NTBB003,CAP,SGO,,TBD,steel/crude steel
SFI_158,Huasco,Atacama,Chile,CHL,-28.481533,-71.247411,Operating,5035452749.0,Compania Minera del Pacifico SA,,4295863321.0,Cap SA,54930079GPG23NTBB003,CAP,SGO,4.5,TBD,steel/pellets
SFI_159,Anshan Shi,Liaoning Sheng,China,CHN,41.172838,122.94421,Operating,,Anshan Baode Iron & Steel Co Ltd,,,Anshan Baode Iron & Steel Co Ltd,,,,1.8,TBD,steel/crude steel
SFI_160,Dongli Qu,Tianjin Shi,China,CHN,39.110352,117.450223,Operating,,Tianjin Ansteel Tiantie Cold- rolledSheet Co Ltd,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/finished products
SFI_161,Mianyang Shi,Sichuan Sheng,China,CHN,31.763469,104.76384,Operating,5035972187.0,Pangang Group Jiangyou Changcheng Special Steel Co Ltd,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/crude steel
SFI_162,Anshan Shi,Liaoning Sheng,China,CHN,41.139644,122.986939,Operating,5000069947.0,Anshan Iron and Steel Group Corp,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/crude steel
SFI_163,Chaoyang Shi,Liaoning Sheng,China,CHN,41.527567,120.368355,Operating,5064653915.0,Angang Group Chaoyang Iron & Steel Co Ltd,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/crude steel
SFI_164,Yingkou Shi,Liaoning Sheng,China,CHN,40.311737,122.133357,Operating,,Angang Steel Co Ltd Bayuquan Steel Branch,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/crude steel
SFI_165,Chengdu Shi,Sichuan Sheng,China,CHN,30.879154,104.210243,Operating,5035972173.0,Pangang Group Chengdu Steel Vanadium Co Ltd,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/crude steel
SFI_166,Liangshan Yizuzizhizhou,Sichuan Sheng,China,CHN,27.746401,102.205709,Operating,5045880137.0,Pangang Group Xichang Steel and Vanadium Co Ltd,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/crude steel
SFI_167,Panzhihua Shi,Sichuan Sheng,China,CHN,26.565119,101.675036,Operating,5000059681.0,Pangang Group Company Limited,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/crude steel
SFI_168,Chengdu Shi,Sichuan Sheng,China,CHN,30.870881,104.237025,Operating,5037103341.0,Pangang Group Chengdu Iron & Steel Co Ltd,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/crude steel
SFI_169,Guangzhou Shi,Guangdong Sheng,China,CHN,23.12658,113.505658,Operating,4298153672.0,Angang Lianzhong (Guangzhou) Stainless Steel Co Ltd,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/
SFI_170,Putian Shi,Fujian Sheng,China,CHN,25.22401,118.998794,Operating,5035889114.0,Angang Cold Rolled Steel Sheets (Putian) Co Ltd,,5037655487.0,Ansteel Group Corp Ltd,3003002ETG5OKNWDK738,,,,TBD,steel/
SFI_171,Anyang Shi,Henan Sheng,China,CHN,36.124096,114.286617,Operating,5000017744.0,Anyang Iron & Steel Group Co Ltd,,5000017744.0,Anyang Iron & Steel Group Co Ltd,300300ABPF6HZOLOSS98,,,,TBD,steel/crude steel
SFI_172,Baotou Shi,Neimenggu Zizhiqu,China,CHN,40.652771,109.747754,Operating,5000014386.0,Baotou Iron & Steel Group Co Ltd,,5000014386.0,Baotou Iron & Steel Group Co Ltd,300300FN11DZUGNXA328,,,,TBD,steel/crude steel
SFI_173,Jilin Shi,Jilin Sheng,China,CHN,44.018496,126.533673,Operating,5000536907.0,Jilin Jianlong Steel Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/crude steel
SFI_174,Fushun Shi,Liaoning Sheng,China,CHN,41.841329,123.754745,Operating,4298345075.0,Fushun New Steel Corp Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/crude steel
SFI_175,Shuangyashan Shi,Heilongjiang Sheng,China,CHN,46.604985,131.083002,Operating,5000695241.0,Heilongjiang Jianlong Iron & Steel Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/crude steel
SFI_176,Yichun Shi,Heilongjiang Sheng,China,CHN,47.494755,129.288261,Operating,,Jianlong Xilin Steel Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd,,,,5.0,TBD,steel/crude steel
SFI_177,Tangshan Shi,Hebei Sheng,China,CHN,40.167705,117.965916,Operating,5000695265.0,Tangshan Jianlong Special Steel Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd,,,,2.0,TBD,steel/crude steel
SFI_178,Yuncheng Shi,Shanxi Sheng,China,CHN,35.413622,111.303682,Operating,5042948807.0,Shanxi Jianlong Industry Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/crude steel
SFI_179,Wuhai Shi,Neimenggu Zizhiqu,China,CHN,39.857583,106.888178,Operating,,Inner Mongolia Jianlong Baotou Steel Wanteng Special Steel Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/crude steel
SFI_180,Tangshan Shi,Hebei Sheng,China,CHN,39.862029,118.037261,Operating,,Tangshan Xinbaotai Iron and Steel Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/crude steel
SFI_181,Qiqihaer Shi,Heilongjiang Sheng,China,CHN,47.192609,123.618355,Operating,5066564315.0,Jianlong Beiman Special Steel Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/
SFI_182,Jilin Shi,Jilin Sheng,China,CHN,43.196606,126.001849,Operating,5051781052.0,Jilin Henglian Precision Casting Technology Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/
SFI_183,Chengde Shi,Hebei Sheng,China,CHN,40.513991,117.595172,Operating,5000695381.0,Chengde Jianlong Steel Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/
SFI_184,Haerbin Shi,Heilongjiang Sheng,China,CHN,45.56194,126.968552,Operating,,Jianlong Acheng Iron and Steel Co Ltd,,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd (Jianlong Group),,,,,TBD,steel/
SFI_185,Handan Shi,Hebei Sheng,China,CHN,36.600331,113.749918,Operating,,nan,,,nan,,,,,TBD,steel/crude steel
SFI_186,Shijiazhuang Shi,Hebei Sheng,China,CHN,38.398748,114.144566,Operating,4296192493.0,Hebei Jingye Group Co Ltd,,4296192493.0,Hebei Jingye Group Co Ltd,,,,,TBD,steel/crude steel
SFI_187,Baoshan Qu,Shanghai Shi,China,CHN,31.388753,121.475617,Operating,5050312016.0,Baosteel Special Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_188,Wulumuqi Shi,Xinjiang Weiwuerzizhiqu,China,CHN,43.851167,87.307955,Operating,5000069959.0,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_189,Baoshan Qu,Shanghai Shi,China,CHN,31.435431,121.436098,Operating,4295864974.0,Baoshan Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_190,Maanshan Shi,Anhui Sheng,China,CHN,31.740729,118.484919,Operating,4295864332.0,Maanshan Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_191,Ningbo Shi,,China,CHN,29.918396,121.876347,Operating,4298155661.0,Ningbo Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_192,Ezhou Shi,Hubei Sheng,China,CHN,30.396278,114.860936,Operating,4298154971.0,Wuhan Iron & Steel Group Echeng Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_193,Wuhan Shi,Hubei Sheng,China,CHN,30.624575,114.445602,Operating,4295864079.0,Wuhan Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_194,Shaoguan Shi,Guangdong Sheng,China,CHN,24.705898,113.636333,Operating,4297683841.0,Guangdong Shaoguan Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_195,Baoshan Qu,Shanghai Shi,China,CHN,31.354429,121.475482,Operating,5037629013.0,Baosteel Stainless Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,3.75,TBD,steel/crude steel
SFI_196,Nanjing Shi,Jiangsu Sheng,China,CHN,31.904391,118.611093,Operating,4297103773.0,Shanghai Meishan Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_197,Zhanjiang Shi,Guangdong Sheng,China,CHN,21.057708,110.503846,Operating,5037438588.0,Baosteel Zhanjiang Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_198,Fuzhou Shi,Fujian Sheng,China,CHN,26.485812,119.651134,Operating,5037629018.0,Baosteel Desheng Stainless Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,1.2,TBD,steel/crude steel
SFI_199,Fangchenggang Shi,Guangxi Zhuangzuzizhiqu,China,CHN,21.68594,108.409138,Operating,4295864079.0,Wuhan Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/crude steel
SFI_200,Ezhou Shi,Hubei Sheng,China,CHN,30.328403,114.904271,Operating,4295864079.0,Wuhan Iron & Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/
SFI_201,Ningbo Shi,Zhejiang Sheng,China,CHN,29.897548,121.873368,Operating,5000010093.0,Ningbo Baoxin Stainless Steel Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/
SFI_202,Nantong Shi,Jiangsu Sheng,China,CHN,32.092772,120.764654,Operating,5036887624.0,Baosteel Group Nantong Wire Products Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/
SFI_203,Huangshi Shi,Hubei Sheng,China,CHN,30.197951,115.004087,Operating,5000569896.0,Baosteel Huangshi Coated and Galvanized Sheet Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/
SFI_204,Yantai Shi,,China,CHN,37.51666,121.19173,Operating,5000010060.0,Yantai Baosteel Pipe Co Ltd,,5000039946.0,China Baowu Steel Group Corp Ltd,300300G0LCC0PRLYMN91,,,,TBD,steel/
SFI_205,Tangshan Shi,Hebei Sheng,China,CHN,40.213289,118.222862,Operating,4298153651.0,Hebei Jinxi Iron & Steel Co Ltd,,4295864675.0,China Oriental Group Co Ltd,254900JSQWBLJHVYA555,581,HKG,,TBD,steel/crude steel
SFI_206,Changshou Qu,Chongqing Shi,China,CHN,29.795085,107.049395,Operating,4295864574.0,Chongching Iron & Steel Co Ltd ,,4296768729.0,Chongqing Iron & Steel Group Co Ltd,,,,8.4,TBD,steel/crude steel
SFI_207,Wuxi Shi,Jiangsu Sheng,China,CHN,31.948763,120.328071,Operating,5001097575.0,Jiangyin Xingcheng Special Steel Works Co Ltd,,5036397450.0,Daye Special Steel Co Ltd,,,,,TBD,steel/crude steel
SFI_208,Nanchang Shi,Jiangxi Sheng,China,CHN,28.645564,115.991285,Operating,4295864832.0,Fangda Special Steel Technology Co Ltd,,4295864832.0,Fangda Special Steel Technology Co Ltd,300300YXNMOW3T5MYO39,600507,SHH,,TBD,steel/crude steel
SFI_209,Liuzhou Shi,Guangxi Zhuangzuzizhiqu,China,CHN,24.385393,109.380271,Operating,4295864829.0,Liuzhou Iron & Steel Co Ltd,,5000047079.0,Guangxi Liuzhou Iron and Steel Group Co Ltd,300300ZF1TH2JJQ52408,,,,TBD,steel/crude steel
SFI_210,Zhangjiakou Shi,Hebei Sheng,China,CHN,40.590272,115.090999,Operating,5000575826.0,Xuanhua Iron & Steel Group Co Ltd,,5000022648.0,HBIS Group,3003007CKENPB5OCKH54,,,,TBD,steel/crude steel
SFI_211,Hengshui Shi,Hebei Sheng,China,CHN,37.765991,115.683417,Operating,,HBIS Group Hengstrip Company,,5000022648.0,HBIS Group,3003007CKENPB5OCKH54,,,,TBD,steel/
SFI_212,Pingdingshan Shi,Henan Sheng,China,CHN,33.288112,113.476461,Operating,4297970274.0,Wuyang Iron and Steel Co Ltd (WUSTEEL),,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/crude steel
SFI_213,Chengde Shi,Hebei Sheng,China,CHN,40.946739,117.721016,Operating,5000577496.0,Chengde Iron & Steel Group Co Ltd (HBIS Group),,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/crude steel
SFI_214,Shijiazhuang Shi,Hebei Sheng,China,CHN,38.058342,114.565382,Operating,4296807460.0,Shijiazhuang Iron and Steel Co Ltd (SHISTEEL),,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/crude steel
SFI_215,Tangshan Shi,Hebei Sheng,China,CHN,39.271834,119.030843,Operating,,Tangsteel Heavy Plate Co,,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/crude steel
SFI_216,Tangshan Shi,Hebei Sheng,China,CHN,39.730745,118.467412,Operating,,Tangshan Stainless Steel Co,,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/crude steel
SFI_217,Handan Shi,Hebei Sheng,China,CHN,36.602783,114.42905,Operating,4296979031.0,Handan Iron and Steel Group Co Ltd (HANSTEEL),,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/crude steel
SFI_218,Tangshan Shi,Hebei Sheng,China,CHN,39.701033,118.214421,Operating,4298522403.0,Hebei Tangyin Iron and Steel Co Ltd,,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/
SFI_219,Tangshan Shi,Hebei Sheng,China,CHN,39.78227,118.155195,Operating,5037085214.0,Tangshan Iron and Steel Gas Co Ltd,,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/
SFI_220,Tangshan Shi,Hebei Sheng,China,CHN,39.717145,118.208523,Operating,5065322737.0,Tangshan Iron and Steel Group Co Ltd (TANGSTEEL),,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/
SFI_221,Tangshan Shi,Hebei Sheng,China,CHN,39.643806,118.268214,Operating,,Tangsteel High Strength Automotive Strip,,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/
SFI_222,Tangshan Shi,Hebei Sheng,China,CHN,39.656243,118.679228,Operating,5065326879.0,Tangsteel Meijin Tangshan Coal Chemical Co Ltd,,5000022648.0,HBIS Group Co Ltd,3003007CKENPB5OCKH54,,,,TBD,steel/
SFI_223,Jiyuan Shi,Henan Sheng,China,CHN,35.087539,112.554357,Operating,4298155240.0,Henan Jiyuan Iron & Steel (Group) Co Ltd,,4298155240.0,Henan Jiyuan Iron & Steel (Group) Co Ltd,,,,,TBD,steel/crude steel
SFI_224,Kunming Shi,Yunnan Sheng,China,CHN,24.953728,102.378688,Operating,,nan,,,nan,,,,,TBD,steel/crude steel
SFI_225,Xiangtan Shi,Hunan Sheng,China,CHN,27.816832,112.896788,Operating,5000040686.0,Xiangtan Iron&Steel Co Ltd of Hunan Valin,,4295865471.0,Hunan Valin Steel Co Ltd,3003007J7HWD6GTNJ656,000932,SHZ,,TBD,steel/crude steel
SFI_226,Loudi Shi,Hunan Sheng,China,CHN,27.74785,111.962529,Operating,5055943656.0,Hunan Valin Lianyuan Iron & Steel Co Ltd,,4295865471.0,Hunan Valin Steel Co Ltd,3003007J7HWD6GTNJ656,000932,SHZ,,TBD,steel/crude steel
SFI_227,Guangzhou Shi,Guangdong Sheng,China,CHN,22.63951,113.634577,Operating,4298508931.0,Guangzhou Jfe Steel Sheet Co Ltd,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/
SFI_228,Fushun Shi,,China,CHN,41.838158,123.794543,Operating,4295864950.0,Fushun Special Steel Co Ltd,,5000051246.0,Jiangsu Shagang Group Co Ltd,3003008VCJQII8J1ZP80,,,,TBD,steel/crude steel
SFI_229,Dalian Shi,Liaoning Sheng,China,CHN,39.191582,122.060879,Operating,5000042856.0,Dongbei Special Steel Group Co Ltd,,5000051246.0,Jiangsu Shagang Group Co Ltd,3003008VCJQII8J1ZP80,,,,TBD,steel/crude steel
SFI_230,Huaian Shi,Jiangsu Sheng,China,CHN,33.565103,118.982517,Operating,5000054758.0,Jiangsu Shagang Group Huaigang Special Steel Co Ltd,,5000051246.0,Jiangsu Shagang Group Co Ltd,3003008VCJQII8J1ZP80,,,,TBD,steel/crude steel
SFI_231,Suzhou Shi,Jiangsu Sheng,China,CHN,31.981374,120.635041,Operating,4295865268.0,Jiangsu Shagang Co Ltd,,5000051246.0,Jiangsu Shagang Group Co Ltd,3003008VCJQII8J1ZP80,,,,TBD,steel/crude steel
SFI_232,Anyang Shi,Henan Sheng,China,CHN,36.141676,114.146453,Operating,5000551917.0,Shagang Group Anyang Yongxing Iron & Steel Co Ltd,,5000051246.0,Jiangsu Shagang Group Co Ltd,3003008VCJQII8J1ZP80,,,,TBD,steel/crude steel
SFI_233,Suzhou Shi,Jiangsu Sheng,China,CHN,31.850953,120.729196,Operating,4295865268.0,Jiangsu Shagang Co Ltd,,5000051246.0,Jiangsu Shagang Group Co Ltd,3003008VCJQII8J1ZP80,,,,TBD,steel/crude steel
SFI_234,Jiayuguan Shi,Gansu Sheng,China,CHN,39.816922,98.293447,Operating,5000051244.0,JiuQuan Iron and Steel Group Co Ltd,,5000051244.0,JiuQuan Iron and Steel Group Co Ltd,3003001I52LIMQ10IZ68,,,,TBD,steel/crude steel
SFI_235,Chaoyang Shi,Liaoning Sheng,China,CHN,41.27388,119.412404,Operating,5000066764.0,Ling Yuan Iron & Steel Group Co Ltd,,5000066764.0,Ling Yuan Iron & Steel Group Co Ltd,,,,,TBD,steel/crude steel
SFI_236,Yingkou Shi,Liaoning Sheng,China,CHN,40.669466,122.396226,Operating,5000024140.0,Minmetals Yingkou Medium Plate Co Ltd,,4295865030.0,Minmetals Development Co Ltd,,600058,SHH,,TBD,steel/crude steel
SFI_237,Nanjing Shi,Jiangsu Sheng,China,CHN,32.193755,118.747317,Operating,4298499795.0,Nanjing Steel Group,,5000675707.0,Nanjing Nangang Iron & Steel United Co Ltd,300300JZDALWF5RXY208,,,,TBD,steel/crude steel
SFI_238,Suzhou Shi,Jiangsu Sheng,China,CHN,31.980098,120.572964,Operating,5000043720.0,Zhangjiagang Pohang Stainless Steel Co Ltd,,4295881204.0,POSCO,988400E5HRVX81AYLM04,005490,KSC,,TBD,steel/crude steel
SFI_239,Foshan Shi,Guangdong Sheng,China,CHN,22.766849,113.124075,Operating,5039681744.0,POSCO Guangdong Automotive Steel Co Ltd,,4295881204.0,POSCO,988400E5HRVX81AYLM04,005490,KSC,,TBD,steel/
SFI_240,Qingdao Shi,Shandong Sheng,China,CHN,36.00775,120.126466,Operating,5000015189.0,Qingdao Pohang Stainless Steel Co Ltd,,4295881204.0,POSCO,988400E5HRVX81AYLM04,005490,KSC,,TBD,steel/
SFI_241,Pingxiang Shi,Jiangxi Sheng,China,CHN,27.630957,113.725787,Operating,4297177966.0,Pingxiang Iron & Steel Co Ltd,,4297177966.0,Pingxiang Iron & Steel Co Ltd,,,,,TBD,steel/crude steel
