asset_id,asset_name,company_name,parent_name,country,sector,latitude,longitude,percent_interest_parent,start_year,uid
25494198,Greater Jubilee,Tullow Oil,Tullow Oil,GHA,oil and gas production and transport,4.535,-2.9,38.89999999999999,,CLT_224
25494496,Sankofa,Eni,Eni,GHA,oil and gas production and transport,4.45,-2.52,44.440000000000005,,CLT_225
25493996,Alba,Chevron,Chevron,GNQ,oil and gas production and transport,3.9892,8.5449,32.0,,CLT_226
25494018,Aseng,Glencore,Glencore,GNQ,oil and gas production and transport,3.3728,9.1747,23.75,,CLT_227
25494658,Zafiro,ExxonMobil,ExxonMobil,GNQ,oil and gas production and transport,3.8026,8.0881,71.24999999999999,,CLT_228
25494441,Prinos,Energean Oil & Gas,Energean Oil & Gas,GRC,oil and gas production and transport,40.8059,24.495,100.0,,CLT_229
25494638,Xan,Perenco,Perenco,GTM,oil and gas production and transport,17.5299,-90.7847,100.0,,CLT_230
25494301,Liza Phase 1,CNOOC,CNOOC,GUY,oil and gas production and transport,8.1118,-56.9375,25.0,,CLT_231
25494236,Ivana,INA,INA,HRV,oil and gas production and transport,44.7399,13.262,100.0,,CLT_232
25494358,Molve,INA,INA,HRV,oil and gas production and transport,46.0967,17.0436,100.0,,CLT_233
25494038,Banyu Urip,PT Pertamina,Republic Of Indonesia,IDN,oil and gas production and transport,-7.1864,111.6952,,,CLT_234
25494135,Duri,PT Pertamina,Republic Of Indonesia,IDN,oil and gas production and transport,1.295,101.2325,,,CLT_235
25494243,Jangkrik,Eni,Eni,IDN,oil and gas production and transport,-1.3077,117.6932,55.00000000000001,,CLT_236
25494351,Minas,PT Pertamina,Republic Of Indonesia,IDN,oil and gas production and transport,0.7675,101.4355,,,CLT_237
25494424,Peciko,PT Pertamina,Republic Of Indonesia,IDN,oil and gas production and transport,-1.0503,117.363,,,CLT_238
25494509,Senoro-Toili,PT Pertamina,Republic Of Indonesia,IDN,oil and gas production and transport,-1.3693,122.4577,,,CLT_239
25494541,Suban,PT Pertamina,Republic Of Indonesia,IDN,oil and gas production and transport,-2.5398,103.3929,,,CLT_240
25494544,Sumpal,PT Pertamina,Republic Of Indonesia,IDN,oil and gas production and transport,-2.3258,103.6352,,,CLT_241
25494558,Tangguh,PT Pertamina,Republic Of Indonesia,IDN,oil and gas production and transport,-2.2694,133.101,,,CLT_242
25494584,Tunu-ID,PT Pertamina,Republic Of Indonesia,IDN,oil and gas production and transport,-0.5471,117.5876,,,CLT_243
25494119,D-34,BP,BP,IND,oil and gas production and transport,16.1767,82.6197,33.33,,CLT_244
25494323,Mangala-Bhagyam-Aishwarya,Vedanta Resources,Vedanta Resources,IND,oil and gas production and transport,25.99,71.34,70.0,,CLT_245
25494372,Mumbai High,ONGC,ONGC,IND,oil and gas production and transport,19.428,71.3874,100.0,,CLT_246
25494417,Panna Mukta,ONGC,ONGC,IND,oil and gas production and transport,19.26,72.12,100.0,,CLT_247
25494454,Raniganj - coal bed methane,Essar,Essar,IND,oil and gas production and transport,23.6289,87.115,64.50301589823381,,CLT_248
25494613,Vasai,ONGC,ONGC,IND,oil and gas production and transport,19.0875,72.0339,100.0,,CLT_249
25493978,Abushar,Iranian Offshore Oil,Iranian Offshore Oil,IRN,oil and gas production and transport,29.2715,49.4904,0.0,,CLT_250
25493985,Agha Jari,NIOC,NIOC,IRN,oil and gas production and transport,30.7746,49.7916,100.0,,CLT_251
25493986,Aghar,NIOC,NIOC,IRN,oil and gas production and transport,28.5833,52.8,100.0,,CLT_252
25493988,Ahwaz,NIOC,NIOC,IRN,oil and gas production and transport,31.1718,49.2374,100.0,,CLT_253
25494027,Azadegan South Phase 1,NIOC,NIOC,IRN,oil and gas production and transport,31.2267,47.7585,100.00000000000004,,CLT_254
25494052,Bibi Hakimeh,NIOC,NIOC,IRN,oil and gas production and transport,30.0572,50.6384,100.0,,CLT_255
25494098,Cheshmeh-Khosh,NIOC,NIOC,IRN,oil and gas production and transport,32.3454,47.7096,100.0,,CLT_256
25494127,Darkhovin Darquaian,NIOC,NIOC,IRN,oil and gas production and transport,30.7626,48.2276,100.0,,CLT_257
25494179,Gachsaran,NIOC,NIOC,IRN,oil and gas production and transport,30.2201,50.8063,100.0,,CLT_258
25494224,Homa,NIOC,NIOC,IRN,oil and gas production and transport,27.879,52.752,100.0,,CLT_259
25494257,Kangan,NIOC,NIOC,IRN,oil and gas production and transport,27.8605,52.0696,100.0,,CLT_260
25494325,Mansuri,NIOC,NIOC,IRN,oil and gas production and transport,30.8682,48.9784,100.0,,CLT_261
25494333,Marun,NIOC,NIOC,IRN,oil and gas production and transport,31.0377,49.4267,100.0,,CLT_262
25494379,Nar,NIOC,NIOC,IRN,oil and gas production and transport,27.9184,52.2221,100.00000000000004,,CLT_263
25494418,Parsi,NIOC,NIOC,IRN,oil and gas production and transport,31.1163,49.8525,100.00000000000004,,CLT_264
25494452,Rag-e-Sefid,NIOC,NIOC,IRN,oil and gas production and transport,30.3647,49.8683,100.0,,CLT_265
25494485,Salman,Iranian Offshore Oil,Iranian Offshore Oil,IRN,oil and gas production and transport,25.5278,53.1167,0.0,,CLT_266
25494514,Shanul,NIOC,NIOC,IRN,oil and gas production and transport,27.7053,53.2067,100.0,,CLT_267
25494549,Tabnak,NIOC,NIOC,IRN,oil and gas production and transport,27.2549,53.0317,100.0,,CLT_268
25494645,Yadavaran Phase 1,NIOC,NIOC,IRN,oil and gas production and transport,31.0659,47.9599,100.0,,CLT_269
25493976,Abu Ghirab,Missan Oil,Ministry of Oil (Iraq),IRQ,oil and gas production and transport,32.3911,47.3629,,,CLT_270
25493987,Ahdab,PetroChina,PetroChina,IRQ,oil and gas production and transport,32.378,45.6635,37.50000000000001,,CLT_271
25494076,Buzurgan ,Missan Oil,Ministry of Oil (Iraq),IRQ,oil and gas production and transport,32.26,47.24,,,CLT_272
25494165,Fakka,Missan Oil,Ministry of Oil (Iraq),IRQ,oil and gas production and transport,32.1713,47.5092,,,CLT_273
25494185,Gharraf,Mitsubishi,Mitsubishi,IRQ,oil and gas production and transport,31.7474,46.024,3.0,,CLT_274
25494210,Halfaya,PetroChina,PetroChina,IRQ,oil and gas production and transport,31.6879,47.4717,45.0,,CLT_275
25494269,Khor Mor,OMV,OMV,IRQ,oil and gas production and transport,35.1,44.8,10.0,,CLT_276
25494276,Kirkuk-Bab,KAR Group,KAR Group,IRQ,oil and gas production and transport,35.4742,43.7891,0.0,,CLT_277
25494315,Majnoon,Basra Oil,Basra Oil,IRQ,oil and gas production and transport,31.1261,47.5659,90.31493727719368,,CLT_278
25494471,Rumaila,PetroChina,PetroChina,IRQ,oil and gas production and transport,30.2285,47.3981,37.81741270292415,,CLT_279
25494560,Taq Taq,Sinopec Group,Sinopec Group,IRQ,oil and gas production and transport,35.9908,44.4734,36.0,,CLT_280
25494564,Tawke,NOC,NOC,IRQ,oil and gas production and transport,37.1181,42.9548,74.99999999999999,,CLT_281
25494633,West Qurna,PetroChina,PetroChina,IRQ,oil and gas production and transport,30.8958,47.3638,11.786614051260765,,CLT_282
25494670,Zubair,Eni,Eni,IRQ,oil and gas production and transport,30.445,47.6271,38.33816453058563,,CLT_283
25494296,Leviathan,Delek Group,Delek Group,ISR,oil and gas production and transport,33.0,33.64,45.34000000000001,,CLT_284
25494555,Tamar,Chevron,Chevron,ISR,oil and gas production and transport,33.02,34.04,25.0,,CLT_285
25494089,Cellino,Eni,Eni,ITA,oil and gas production and transport,42.6167,13.8692,100.0,,CLT_286
25494360,Monte Alpi,Eni,Eni,ITA,oil and gas production and transport,40.3272,15.9369,60.77000000000001,,CLT_287
25494361,Monte Enoc,Eni,Eni,ITA,oil and gas production and transport,40.3711,15.9182,60.77,,CLT_288
25494495,San Mauro,Gas Plus,Gas Plus,ITA,oil and gas production and transport,42.7044,13.8292,82.0,,CLT_289
25494569,Tempa Rossa,TotalEnergies,TotalEnergies,ITA,oil and gas production and transport,40.421,16.0667,50.0,,CLT_290
25494465,Risha,National Petroleum,National Petroleum,JOR,oil and gas production and transport,32.5722,39.0358,100.0,,CLT_291
25494350,Minami,Inpex,Inpex,JPN,oil and gas production and transport,37.8391,139.1646,99.84273620424683,,CLT_292
25493990,Akshabulak,PetroChina,PetroChina,KAZ,oil and gas production and transport,45.9528,65.7203,50.0,,CLT_293
25494254,Kalamkas,PetroChina,PetroChina,KAZ,oil and gas production and transport,45.3727,51.9286,50.0,,CLT_294
25494259,Karachaganak,Eni,Eni,KAZ,oil and gas production and transport,51.3158,53.26,29.250000000000004,,CLT_295
25494261,Kashagan (Phase 1),TotalEnergies,TotalEnergies,KAZ,oil and gas production and transport,46.316,51.9261,16.81,,CLT_296
25494570,Tengiz,LUKOIL,LUKOIL,KAZ,oil and gas production and transport,46.0918,53.4322,5.0,,CLT_297
25494608,Uzen,KazMunaiGaz,KazMunaiGaz,KAZ,oil and gas production and transport,43.4175,52.8658,100.0,,CLT_298
25494667,Zhanazhol,PetroChina,PetroChina,KAZ,oil and gas production and transport,48.3175,57.4417,42.47,,CLT_299
25494336,Maylisu,Kyrgyzneftegaz,Kyrgyzneftegaz,KGZ,oil and gas production and transport,41.1106,72.3996,40.0,,CLT_300
25493972,Abduliyah,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,29.0973,47.6747,100.0,,CLT_301
25494130,Dharif,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,29.2145,47.7589,100.0,,CLT_302
25494196,Greater Burgan,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,28.9167,47.9333,100.0,,CLT_303
25494267,Khafji (excl-Ratawi)-KW,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,28.4711,48.9749,50.0,,CLT_304
25494349,Minagish,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,29.0241,47.5354,100.0,,CLT_305
25494389,North Kuwait,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,29.8767,47.6991,100.0,,CLT_306
25494453,Rahiya-Mutriba-Umm Niga (Jurassic fields- EPF 50),Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,29.8876,47.4213,100.0,,CLT_307
25494458,Raudhatain,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,29.8778,47.7507,100.0,,CLT_308
25494459,Raudhatain East,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,29.9,47.73,100.00000000000004,,CLT_309
25494476,Sabriya,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,29.8354,47.8488,100.0,,CLT_310
25494599,Umm Gudair (excl-Umm Gudair South PNZ),Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,28.8667,47.6667,100.0,,CLT_311
25494627,Wafra-KW,Kuwait Petroleum,Kuwait Petroleum,KWT,oil and gas production and transport,28.5505,47.9049,50.0,,CLT_312
25494031,Bahr Es Salan,Eni,Eni,LBY,oil and gas production and transport,33.7566,12.6781,100.0,,CLT_313
25494149,El Feel,Eni,Eni,LBY,oil and gas production and transport,26.0723,12.1949,8.0,,CLT_314
25494153,El Sharara,OMV,OMV,LBY,oil and gas production and transport,26.5833,12.2,15.0,,CLT_315
25494187,Gialo I (Main),TotalEnergies,TotalEnergies,LBY,oil and gas production and transport,28.68,21.4,20.41,,CLT_316
25494344,Messla,NOC,NOC,LBY,oil and gas production and transport,28.0313,22.0788,100.0,,CLT_317
25494381,Nasser,NOC,NOC,LBY,oil and gas production and transport,28.9089,19.8028,100.0,,CLT_318
25494500,Sarir,NOC,NOC,LBY,oil and gas production and transport,27.6431,22.5231,100.00000000000004,,CLT_319
25494629,Waha,TotalEnergies,TotalEnergies,LBY,oil and gas production and transport,28.3112,19.9354,20.41,,CLT_320
25494251,KSR,ONHYM,ONHYM,MAR,oil and gas production and transport,34.5184,-6.0354,25.12936605263092,,CLT_321
25494582,Tsimiroro,Madagascar Oil,Madagascar Oil,MDG,oil and gas production and transport,-18.5691,45.061,100.0,,CLT_322
25494026,Ayatsil,Pemex,Pemex,MEX,oil and gas production and transport,19.6254,-92.354,100.0,,CLT_323
25494081,Cantarell,Pemex,Pemex,MEX,oil and gas production and transport,19.4031,-92.062,100.0,,CLT_324
25494147,Ek-Balam,Pemex,Pemex,MEX,oil and gas production and transport,19.4958,-91.9389,100.0,,CLT_325
25494238,Ixachi,Pemex,Pemex,MEX,oil and gas production and transport,18.5491,-96.1249,100.0,,CLT_326
25494250,KMZ,Pemex,Pemex,MEX,oil and gas production and transport,19.5583,-92.2314,100.0,,CLT_327
25494354,Mizton,Eni,Eni,MEX,oil and gas production and transport,18.34,-93.86,65.00000000000001,,CLT_328
25494401,Onel,Pemex,Pemex,MEX,oil and gas production and transport,19.3317,-92.3979,100.0,,CLT_329
25494437,Poza,Pemex,Pemex,MEX,oil and gas production and transport,20.4922,-97.5227,100.0,,CLT_330
25494571,Teotleco,Pemex,Pemex,MEX,oil and gas production and transport,17.8967,-93.2441,100.0,,CLT_331
25494581,Tsimin,Pemex,Pemex,MEX,oil and gas production and transport,18.7139,-92.6909,100.00000000000004,,CLT_332
25494639,Xanab,Pemex,Pemex,MEX,oil and gas production and transport,18.5379,-93.3825,100.0,,CLT_333
25494642,Xux,Pemex,Pemex,MEX,oil and gas production and transport,18.6843,-92.7591,100.0,,CLT_334
25494653,Yaxche,Pemex,Pemex,MEX,oil and gas production and transport,18.5136,-93.2765,100.0,,CLT_335
25494519,Shwe Complex,ONGC,ONGC,MMR,oil and gas production and transport,19.7113,92.5471,17.0,,CLT_336
25494644,Yadana,Chevron,Chevron,MMR,oil and gas production and transport,15.1865,94.6377,41.1,,CLT_337
25494664,Zawtika,PTTEP,PTTEP,MMR,oil and gas production and transport,14.42,95.006,80.00000000000001,,CLT_338
25494415,Pande-Temane Complex,Sasol,Sasol,MOZ,oil and gas production and transport,-21.7373,35.0219,70.0,,CLT_339
25494006,Angsi,Petronas,Petroliam Nasional,MYS,oil and gas production and transport,5.2048,104.7523,50.0,,CLT_340
25494074,Bunga Orkid,Petronas,Petroliam Nasional,MYS,oil and gas production and transport,7.2068,103.8575,35.0,,CLT_341
25494206,Gumust-Kakap,PT Pertamina,Republic Of Indonesia,MYS,oil and gas production and transport,5.8117,114.423,,,CLT_342
25494220,Helang-Layang,Mitsubishi,Mitsubishi,MYS,oil and gas production and transport,4.7759,113.4506,4.719999999999999,,CLT_343
25494264,Kebabangan,Shell,Shell,MYS,oil and gas production and transport,6.4435,115.3847,30.0,,CLT_344
25494274,Kinabalu,Petronas,Petroliam Nasional,MYS,oil and gas production and transport,5.4325,114.7128,100.0,,CLT_345
25494319,Malikai,Shell,Shell,MYS,oil and gas production and transport,6.3303,115.1197,35.0,,CLT_346
25494376,NC3 Malaysia,Petronas,Petroliam Nasional,MYS,oil and gas production and transport,4.9145,113.0313,100.0,,CLT_347
25494559,Tapis,Petronas,Petroliam Nasional,MYS,oil and gas production and transport,5.5164,104.9947,22.0,,CLT_348
25494568,Telok,Petronas,Petroliam Nasional,MYS,oil and gas production and transport,5.6942,104.7786,50.000000000000014,,CLT_349
25494583,Tukau Timur,Shell,Shell,MYS,oil and gas production and transport,4.4242,113.8138,40.0,,CLT_350
25493983,AfiesereEriemu,Nigerian Petroleum Development,Nigerian Petroleum Development,NGA,oil and gas production and transport,5.39,6.11,55.00000000000001,,CLT_351
25493984,Agbami,Equinor,Equinor,NGA,oil and gas production and transport,3.4556,5.572,20.210000000000004,,CLT_352
25493989,Akpo-Egina (OML 130),TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,3.1098,6.8328,24.000000000000004,,CLT_353
25494000,Amenam-Kpono,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,4.1301,7.5325,30.4,,CLT_354
25494060,Bonga Complex,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,4.5662,4.5933,12.5,,CLT_355
25494063,Bonny,NNPC,NNPC,NGA,oil and gas production and transport,4.4672,7.2042,100.0,,CLT_356
25494140,EA,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,4.8123,5.3619,10.0,,CLT_357
25494159,Erha,Shell,Shell,NGA,oil and gas production and transport,5.3747,4.3375,43.74999999999999,,CLT_358
25494184,Gbaran,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,5.0188,6.2992,10.0,,CLT_359
25494229,Ibewa,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,5.2361,6.6528,40.0,,CLT_360
25494278,Koma,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,4.75,7.407,10.0,,CLT_361
25494341,Meji,NNPC,NNPC,NGA,oil and gas production and transport,5.5251,5.0934,60.00000000000001,,CLT_362
25494394,Obagi,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,5.2415,6.6198,40.0,,CLT_363
25494395,Obiafu-Obrikom,Eni,Eni,NGA,oil and gas production and transport,5.408,6.613,20.000000000000004,,CLT_364
25494397,Ofon,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,4.1256,8.0938,40.0,,CLT_365
25494400,Okono-Okpoho,Eni,Eni,NGA,oil and gas production and transport,3.9767,7.2814,40.0,,CLT_366
25494408,Oso-NG,NNPC,NNPC,NGA,oil and gas production and transport,4.309,7.6502,60.0,,CLT_367
25494528,Soku,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,4.65,6.6,10.0,,CLT_368
25494530,Sonam,NNPC,NNPC,NGA,oil and gas production and transport,5.4986,4.8221,60.0,,CLT_369
25494585,Tunu-NG,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,4.8932,5.6238,10.0,,CLT_370
25494591,Ubit,NNPC,NNPC,NGA,oil and gas production and transport,4.23,8.1246,60.00000000000001,,CLT_371
25494592,Ughelli,Nigerian Petroleum Development,Nigerian Petroleum Development,NGA,oil and gas production and transport,5.5132,5.939,54.99999999999999,,CLT_372
25494603,Usari,NNPC,NNPC,NGA,oil and gas production and transport,4.2633,7.7988,60.0,,CLT_373
25494607,Utorogu,Nigerian Petroleum Development,Nigerian Petroleum Development,NGA,oil and gas production and transport,5.4298,5.8941,54.99999999999999,,CLT_374
25494663,Zarama,TotalEnergies,TotalEnergies,NGA,oil and gas production and transport,5.0859,6.4227,10.0,,CLT_375
25494201,Groningen,Shell,Shell,NLD,oil and gas production and transport,53.2882,6.8211,30.000000000000004,,CLT_376
25494383,Nes,Shell,Shell,NLD,oil and gas production and transport,53.4026,6.0574,20.0,,CLT_377
25494505,Schoonebeek,Shell,Shell,NLD,oil and gas production and transport,52.6666,6.8361,30.0,,CLT_378
25493970,Aasta Hansteen,OMV,OMV,NOR,oil and gas production and transport,67.0688,7.0101,15.0,,CLT_379
25493982,Aerfugl,PKN Orlen,PKN Orlen,NOR,oil and gas production and transport,65.6004,7.4386,11.92,,CLT_380
25494019,Asgard,TotalEnergies,TotalEnergies,NOR,oil and gas production and transport,65.0789,7.4898,7.81,,CLT_381
25494148,Ekofisk,TotalEnergies,TotalEnergies,NOR,oil and gas production and transport,56.548,3.217,39.9,,CLT_382
25494193,Grane,Petoro,Petoro,NOR,oil and gas production and transport,59.168,2.486,28.94,,CLT_383
25494204,Gullfaks,OMV,OMV,NOR,oil and gas production and transport,61.1797,2.2121,19.0,,CLT_384
25494205,Gullfaks Sor,OMV,OMV,NOR,oil and gas production and transport,61.049,2.019,19.000000000000004,,CLT_385
