uid_gem	latitude	longitude	sector_main	sector_main_num	capacity_unit	country	asset_name	owner_name	index	capacity_first	start_year_first	sector_sub_first	capacity	start_year	sector_sub	number_units	row	col	treecover2000	defo_total	y1	y3	y5	y7	defo_y1	defo_y3	defo_y5	defo_y7	quintile_capacity
L804764	32.5755	-84.3166	solar power	9	mw (peak value, grid connected, or unknown)	United States	Butler solar farm	Southern Power CO	16220	22.0	2016	pv	[22.0, 104.0]	[2016.0, 2016.0]	['pv', 'pv']	2	149698	-17267	0.0	0.0266299357208447	1	3	5	7	0.0	0.0	0.0	0.0045913682277318	3.0
L807264	-16.437	-72.2239	solar power	9	mw (peak value, grid connected, or unknown)	Peru	Majes Solar Power Plant	Grupo T-Solar Global SA	16018	22.0	2012	pv	[22.0]	[2012.0]	['pv']	1	345748	31104	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L807265	-16.5741	-71.8178	solar power	9	mw (peak value, grid connected, or unknown)	Peru	Repartición Solar Power Plant	Grupo T-Solar Global SA	16021	22.0	2012	pv	[22.0]	[2012.0]	['pv']	1	346296	32728	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L807496	-17.5439	-71.0305	solar power	9	mw (peak value, grid connected, or unknown)	Peru	Panamericana Solar PV Plant	Solarpack	16020	22.0	2012	pv	[22.0]	[2012.0]	['pv']	1	350175	35878	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L807497	-17.993	-70.3367	solar power	9	mw (peak value, grid connected, or unknown)	Peru	Tacna Solar PV Plant	Solarpack	16026	22.0	2012	pv	[22.0]	[2012.0]	['pv']	1	351972	38653	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L807649	25.3901	-103.317	solar power	9	mw (peak value, grid connected, or unknown)	Mexico	Noacan solar farm		15973	22.0	2018	pv	[22.0]	[2018.0]	['pv']	1	178439	-93268	51.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L807832	-33.3298	-66.1691	solar power	9	mw (peak value, grid connected, or unknown)	Argentina	La Cumbre PV solar farm	Diaser SA	15487	22.0	2018	pv	[22.0]	[2018.0]	['pv']	1	413319	55323	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L808325	49.7272	-112.623	solar power	9	mw (peak value, grid connected, or unknown)	Canada	Coaldale solar farm	Community Owner - Athabasca Chipewyan First Nation (ACFN)	16045	22.0	2022	pv	[22.0]	[2022.0]	['pv']	1	81091	-130492	0.0	0.0	1	2	3	4	0.0				3.0
L808338	50.4037	-113.2621	solar power	9	mw (peak value, grid connected, or unknown)	Canada	Vulcan GP2 solar farm	Community Owner - Athabasca Chipewyan First Nation (ACFN)	16072	22.0	2022	pv	[22.0]	[2022.0]	['pv']	1	78385	-133049	0.0	0.0	1	2	3	4	0.0				3.0
L808686	15.2439	120.5336	solar power	9	mw (peak value, grid connected, or unknown)	Philippines	Clark (Enfinity) Solar Power Project	Enfinity Philippines Renewable Resources INC	21603	22.0	2016	pv	[22.0]	[2016.0]	['pv']	1	219024	802134	0.0	0.0036730945821853	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L808950	19.212	74.9643	solar power	9	mw (peak value, grid connected, or unknown)	India	Solapur (Tata) solar farm	Tata Power Renewable Energy LTD	22365	22.0	2013	pv	[22.0]	[2013.0]	['pv']	1	203152	619857	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L809409	24.238	114.838	solar power	9	mw (peak value, grid connected, or unknown)	China	Guangdong Lianping Dahu (Guangzhou Development) Agricultural solar power plant	Lianping Guangfa Photovoltaic Power Generation CO LTD	17475	22.0	2016	pv	[22.0]	[2016.0]	['pv']	1	183048	779352	0.0	0.0082644628099172	1	3	5	7	0.0073461891643709	0.0073461891643709	0.0073461891643709	0.0073461891643709	3.0
L809468	21.1576	109.7559	solar power	9	mw (peak value, grid connected, or unknown)	China	Guangdong Suixi Lemin Fishery solar farm	Suixi Lemin Nanneng New Energy CO LTD	17530	22.0	2022	pv	[22.0]	[2022.0]	['pv']	1	195369	759023	0.0	0.1248852157943064	1	2	3	4	0.1019283746556473				3.0
L811277	31.2723	121.4203	solar power	9	mw (peak value, grid connected, or unknown)	China	Shanghai Baoshan Luojing (Huaneng) solar farm	Huaneng Power International INC	20038	22.0	2020	pv	[22.0]	[2020.0]	['pv']	1	154910	805681	0.0	0.0	1	3	5	6	0.0	0.0	0.0		3.0
L826842	37.7425	115.6637	solar power	9	mw (peak value, grid connected, or unknown)	China	Hebei Hengshui Zhonghu solar farm	National Energy Group Hebei Electric Power CO LTD	17912	22.0	2022	pv	[22.0]	[2022.0]	['pv']	1	129030	782654	0.0	0.0045913682277318	1	2	3	4	0.0				3.0
L826892	40.4549	115.3145	solar power	9	mw (peak value, grid connected, or unknown)	China	Hebei Zhangjiakou Huailai Jimingyi solar farm		18144	22.0	2019	pv	[22.0]	[2019.0]	['pv']	1	118180	781258	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L829416	25.842	74.758	solar power	9	mw (peak value, grid connected, or unknown)	India	Agucha Mine solar farm		21826	22.0	2018	pv	[22.0]	[2018.0]	['pv']	1	176632	619032	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L832195	-18.6029	-70.1033	solar power	9	mw (peak value, grid connected, or unknown)	Chile	Maria José solar farm		15801	22.0	2021	pv	[22.0, 22.0, 22.0, 22.0]	[2021.0, 2021.0, 2021.0, 2021.0]	['pv', 'pv', 'pv', 'pv']	4	354411	39586	0.0	0.0	1	3	4	5	0.0	0.0			3.0
L826767	31.2239	118.2365	solar power	9	mw (peak value, grid connected, or unknown)	China	Anhui Wuhu SanShan (Huadian) Distributed solar project	Huadian Power International CORP LTD	17158	22.2	2021	pv	[22.2]	[2021.0]	['pv']	1	155104	792946	0.0	0.0018365472910927	1	3	4	5	0.0	0.0			3.0
L807208	24.0098	-104.5856	solar power	9	mw (peak value, grid connected, or unknown)	Mexico	Versailles Cuatas solar farm	Eosol Energy	16004	22.5	2020	pv	[22.5, 22.5, 22.5]	[2020.0, 2020.0, 2020.0]	['pv', 'pv', 'pv']	3	183960	-98343	0.0	0.0027548209366389997	1	3	5	6	0.0	0.0	0.0		3.0
L811176	37.5346	120.7818	solar power	9	mw (peak value, grid connected, or unknown)	China	Shandong Penglai Cunlijizhen solar farm	Xiongya (Virgin) CO LTD	19906	22.5	2023	pv	[22.5]	[2023.0]	['pv']	1	129861	803127	0.0	0.0	0	1	2	3					3.0
L800559	27.979	73.036	solar power	9	mw (peak value, grid connected, or unknown)	India	Gajner solar farm	Hinduja Renewables Energy PVT LTD	21991	23.0	2013	pv	[23.0]	[2013.0]	['pv']	1	168084	612144	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L800612	17.6578	75.9141	solar power	9	mw (peak value, grid connected, or unknown)	India	Solapur solar farm	NTPC LTD	22367	23.0	2023	assumed pv	[23.0]	[2023.0]	['assumed pv']	1	209368	623656	0.0	0.0	0	1	2	3					3.0
L801133	31.362	130.4361	solar power	9	mw (peak value, grid connected, or unknown)	Japan	Makinouchi Solar Power Plant		21327	23.0	2020	pv	[23.0]	[2020.0]	['pv']	1	154552	841744	0.0	0.012855831037649099	1	3	5	6	0.0	0.0	0.0		3.0
L801157	33.0809	130.4183	solar power	9	mw (peak value, grid connected, or unknown)	Japan	Miyama Solar Power Plant	Shibaura Group Holdings CORP	21341	23.0	2013	pv	[23.0]	[2013.0]	['pv']	1	147676	841673	0.0	0.002754820936639	1	3	5	7	0.0009182736455463	0.0009182736455463	0.0009182736455463	0.0009182736455463	3.0
L801211	33.7072	130.7277	solar power	9	mw (peak value, grid connected, or unknown)	Japan	Nogata Solar Power Plant		21370	23.0	2020	pv	[23.0]	[2020.0]	['pv']	1	145171	842910	0.0	0.29476584022038566	1	3	5	6	0.0	0.0211202938475665	0.2846648301193755		3.0
L801406	33.9263	133.1248	solar power	9	mw (peak value, grid connected, or unknown)	Japan	Solar Power Saijo solar farm	Sumitomo CORP	21458	23.0	2018	pv	[23.0]	[2018.0]	['pv']	1	144294	852499	0.0	0.0018365472910927	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L801542	32.9213	130.9403	solar power	9	mw (peak value, grid connected, or unknown)	Japan	Yagoyama solar farm		21490	23.0	2018	pv	[23.0]	[2018.0]	['pv']	1	148314	843761	0.0	0.10192837465564719	1	3	5	7	0.0	0.0036730945821854	0.1010101010101009	0.1010101010101009	3.0
L803720	34.7705	117.7531	solar power	9	mw (peak value, grid connected, or unknown)	China	Shandong Zaozhuang Luoteng Fengyuan solar farm	Shandong Fengyuan Biomass Power Generation CO LTD	20023	23.0	2017	pv	[23.0]	[2017.0]	['pv']	1	140918	791012	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L803745	36.6373	121.1005	solar power	9	mw (peak value, grid connected, or unknown)	China	Shandong Yantai Xinbao New Energy Co., Ltd. solar farm	Shanghai Shangdian Xinda New Energy Technology CO LTD	20013	23.0	2017	pv	[23.0]	[2017.0]	['pv']	1	133450	804402	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L803867	27.7905	120.0871	solar power	9	mw (peak value, grid connected, or unknown)	China	Zhejiang Wencheng Eryuan Photovoltaic solar farm	Datang International Power Shareholding CO LTD	21198	23.0	2019	pv	[23.0]	[2019.0]	['pv']	1	168838	800348	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L804245	50.0865	-111.7801	solar power	9	mw (peak value, grid connected, or unknown)	Canada	Hays Taber solar farm	BluEarth Renewables	16049	23.0	2022	pv	[23.0]	[2022.0]	['pv']	1	79654	-127121	0.0	0.0	1	2	3	4	0.0				3.0
L804246	50.7514	-111.128	solar power	9	mw (peak value, grid connected, or unknown)	Canada	Jenner Solar	BluEarth Renewables	16051	23.0	2022	pv	[23.0]	[2022.0]	['pv']	1	76994	-124512	0.0	0.0	1	2	3	4	0.0				3.0
L804247	50.2774	-111.277	solar power	9	mw (peak value, grid connected, or unknown)	Canada	Suffield Cypress solar farm	BluEarth Renewables	16070	23.0	2020	pv	[23.0]	[2020.0]	['pv']	1	78890	-125108	0.0	0.0	1	3	5	6	0.0	0.0	0.0		3.0
L804390	34.8344	-78.8436	solar power	9	mw (peak value, grid connected, or unknown)	United States	Fayetteville Solar	Duke Energy CORP	16396	23.0	2015	pv	[23.0]	[2015.0]	['pv']	1	140662	4625	0.0	0.0073461891643709	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L804407	35.218	-80.536	solar power	9	mw (peak value, grid connected, or unknown)	United States	Speedway (North Carolina) Solar	Duke Energy CORP	16825	23.0	2021	pv	[23.0]	[2021.0]	['pv']	1	139128	-2144	95.0	0.16804407713498593	1	3	4	5	0.032139577594123	0.0550964187327823			3.0
L804408	36.288	-80.656	solar power	9	mw (peak value, grid connected, or unknown)	United States	Stony Knoll Solar	Duke Energy CORP	16843	23.0	2022	pv	[23.0]	[2022.0]	['pv']	1	134848	-2624	0.0	0.5886134067952246	1	2	3	4	0.0018365472910927				3.0
L804424	46.5178	-84.4271	solar power	9	mw (peak value, grid connected, or unknown)	Canada	Solar Sault Ste. Marie	Innergex Renewable Energy	16064	23.0	2010	pv	[23.0, 40.0]	[2010.0, 2011.0]	['pv', 'pv']	2	93928	-17709	0.0	0.0266299357208448	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L804425	45.4083	-76.271	solar power	9	mw (peak value, grid connected, or unknown)	Canada	Arnprior solar farm	EDF Renewables	16039	23.0	2010	pv	[23.0]	[2010.0]	['pv']	1	98366	14916	100.0	0.037649219467401	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L804795	33.2458	-115.4975	solar power	9	mw (peak value, grid connected, or unknown)	United States	Imperial Valley Solar Company 1	SunPeak Solar LLC	16500	23.0	2012	pv	[23.0]	[2012.0]	['pv']	1	147016	-141990	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L806976	-19.873	-50.8905	solar power	9	mw (peak value, grid connected, or unknown)	Brazil	Boa Hora Solar Plant	AES CORP	15518	23.0	2019	pv	[23.0, 23.0, 23.0]	[2019.0, 2019.0, 2019.0]	['pv', 'pv', 'pv']	3	359492	116438	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L807209	24.4228	-104.7183	solar power	9	mw (peak value, grid connected, or unknown)	Mexico	Tai Durango solar farm	Eosol Energy	15997	23.0	2020	pv	[23.0, 30.0, 30.0]	[2020.0, 2021.0, 2020.0]	['pv', 'pv', 'pv']	3	182308	-98874	0.0	0.0036730945821853997	1	3	5	6	0.0	0.0	0.0		3.0
L808931	26.6345	73.9344	solar power	9	mw (peak value, grid connected, or unknown)	India	Rajasthan 3 solar farm	Azure Power	22297	23.0	2015	assumed pv	[23.0, 43.0, 41.0]	[2015.0, 2015.0, 2015.0]	['assumed pv', 'assumed pv', 'assumed pv']	3	173462	615737	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L826896	40.767	114.7368	solar power	9	mw (peak value, grid connected, or unknown)	China	Hebei Zhangjiakou Wanquan District Poverty Alleviation solar farm		18151	23.0	2018	pv	[23.0]	[2018.0]	['pv']	1	116932	778947	0.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L829727	23.033	77.06	solar power	9	mw (peak value, grid connected, or unknown)	India	Ichhawar II solar farm		22025	23.0	2015	pv	[23.0]	[2015.0]	['pv']	1	187868	628240	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L829774	23.049	71.862	solar power	9	mw (peak value, grid connected, or unknown)	India	Kamalpur UPPL solar farm		22073	23.0	2013	pv	[23.0]	[2013.0]	['pv']	1	187804	607448	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L830257	17.344	77.979	solar power	9	mw (peak value, grid connected, or unknown)	India	Vikarabad solar farm		22431	23.0	2016	pv	[23.0]	[2016.0]	['pv']	1	210624	631916	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L831101	14.821	101.114	solar power	9	mw (peak value, grid connected, or unknown)	Thailand	Kham Phran solar farm		21643	23.0	2015	pv	[23.0]	[2015.0]	['pv']	1	220716	724456	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L832424	23.0038	-82.7876	solar power	9	mw (peak value, grid connected, or unknown)	Cuba	TBD Guajaibón solar farm	Thai Binh Green Power Investment CORP	15897	23.0	2023	pv	[23.0]	[2023.0]	['pv']	1	187984	-11151	89.0	0.1799816345270887	0	1	2	3					3.0
L832763	40.9137	-72.7504	solar power	9	mw (peak value, grid connected, or unknown)	United States	Calverton Solar Energy Center	NextEra Energy	16237	23.0	2022	pv	[23.0]	[2022.0]	['pv']	1	116345	28998	0.0	0.0045913682277318	1	2	3	4	0.0				3.0
L830467	31.6914	130.9834	solar power	9	mw (peak value, grid connected, or unknown)	Japan	JMS Soo City Solar Power Plant		21284	23.3	2016	pv	[23.3]	[2016.0]	['pv']	1	153234	843933	0.0	0.2038567493112943	1	3	5	7	0.0165289256198347	0.0165289256198347	0.034894398530762	0.0468319559228648	3.0
L826913	30.6392	114.3849	solar power	9	mw (peak value, grid connected, or unknown)	China	Hubei Beihu Sewage Treatment Plant solar project	China Energy Construction Corporation Limited	18310	23.7	2022	pv	[23.7]	[2022.0]	['pv']	1	157443	777539	0.0	0.0	1	2	3	4	0.0				3.0
L831861	-12.3202	-45.7218	solar power	9	mw (peak value, grid connected, or unknown)	Brazil	Sertão Solar Barreiras solar farm		15700	23.7	2019	pv	[23.7, 23.7, 23.7, 23.7]	[2019.0, 2019.0, 2019.0, 2019.0]	['pv', 'pv', 'pv', 'pv']	4	329280	137112	0.0	0.1212121212121209	1	3	5	7	0.0	0.0	0.0	0.0	3.0
L800564	23.695	75.528	solar power	9	mw (peak value, grid connected, or unknown)	India	Alot solar farm	Juwi	21829	24.0	2016	pv	[24.0]	[2016.0]	['pv']	1	185220	622112	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	3.0
