latitude	longitude	uid_gem	sector	capacity_unit	asset_name	country	start_year_first	capacity_first	start_year	capacity	number_units
41.4889	114.8856	L917807	wind power/onshore	mw	Hebei Guyuan Jiuliancheng (CGN) wind farm	China	2022.0	50.0	[2022.0]	[50.0]	1
41.4901	-7.601	L909478	wind power/onshore	mw	Salgueiros-Guilhado wind farm	Portugal	2013.0	13.0	[2013.0]	[13.0]	1
41.4906	118.9976	L803130	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Ningcheng CECEP solar farm	China	2017.0	20.0	[2017.0]	[20.0]	1
41.4936	-1.0927	L805916	solar power/pv	mw (peak value, grid connected, or unknown)	Los Belos solar farm	Spain	2020.0	50.0	[2020.0]	[50.0]	1
41.4938	-7.727	L603201	hydropower/pumped storage	mw	Gouvães hydroelectric plant	Portugal	2022.0	220.0	[2022.0]	[220.0]	1
41.4954	-95.1672	L907248	wind power/onshore	mw	Walnut Wind Project	United States	2019.0	165.0	[2019.0]	[165.0]	1
41.4964	121.4847	L904075	wind power/onshore	mw	Liaoning Yixian Houjianshan wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.497	114.006	L802413	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Shangyi Ergongdi solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
41.4995	1.2194	L909050	wind power/onshore	mw	Les Forques wind farm	Spain	2009.0	30.0	[2009.0]	[30.0]	1
41.4996	115.3425	L901535	wind power/onshore	mw	Hebei Guyuan Huanggainao wind farm	China	2014.0	200.0	[2014.0]	[200.0]	1
41.502	115.795	L901541	wind power/onshore	mw	Hebei Guyuan Xiyingzi wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.5028	115.6642	L901532	wind power/onshore	mw	Hebei Guyuan (Huadian) wind farm	China	2012.0	100.0	[2012.0]	[100.0]	1
41.5029	120.0258	L904048	wind power/onshore	mw	Liaoning Chaoyang Yangshuwan wind farm	China	2018.0	48.0	[2018.0]	[48.0]	1
41.503	114.0015	L901567	wind power/onshore	mw	Hebei Shangyi Ergongdi wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.5035684	31.8871813	L103725	coal plant/bituminous	mw	ZETES power stations	Türkiye	2010.0	615.0	[2010.0, 2010.0]	[615.0, 615.0]	2
41.5053	106.5931	L901822	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Wuliji (China Guangdong Nuclear) wind farm	China	2012.0	49.0	[2012.0]	[49.0]	1
41.5056	106.6417	L901822	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Wuliji (China Guangdong Nuclear) wind farm	China	2009.0	50.0	[2009.0]	[50.0]	1
41.5057	28.0157	L921605	wind power/onshore	mw	Kiyiköy (Ece-Tur) wind farm	Türkiye	2015.0	45.0	[2015.0]	[45.0]	1
41.5064	15.1151	L908376	wind power/onshore	mw	Motta Montecorvino (ERG) wind farm	Italy	2001.0	11.0	[2001.0]	[11.0]	1
41.5064	140.9474	L900848	wind power/onshore	mw	Oma wind farm	Japan	2016.0	20.0	[2016.0]	[20.0]	1
41.5071	14.2283	L908280	wind power/onshore	mw	Longano wind farm	Italy	2007.0	10.0	[2007.0]	[10.0]	1
41.507256	120.319745	L101126	coal plant/lignite	mw	Chaoyang Yanshanhu power station	China	2011.0	600.0	[2011.0, 2012.0]	[600.0, 600.0]	2
41.5074712	31.8949115	L103725	coal plant/bituminous	mw	ZETES power stations	Türkiye	2010.0	160.0	[2010.0]	[160.0]	1
41.5075	-99.6109	L906826	wind power/onshore	mw	Broken Bow wind farm	United States	2012.0	80.0	[2012.0]	[80.0]	1
41.5083	15.3376	L912827	wind power/onshore	mw	San Giusto wind farm	Italy	2012.0	26.0	[2012.0]	[26.0]	1
41.5101	-0.929	L912456	wind power/onshore	mw	Los Labrados wind farm	Spain	2002.0	24.0	[2002.0]	[24.0]	1
41.5111	106.7056	L901823	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Wuliji (Datang) wind farm	China	2010.0	50.0	[2010.0]	[50.0]	1
41.5112	114.4709	L901552	wind power/onshore	mw	Hebei Kangbao Laozhanggai wind farm	China	2021.0	50.0	[2021.0]	[50.0]	1
41.512	-0.9501	L912494	wind power/onshore	mw	Plana De La Balsa wind farm	Spain	2002.0	24.0	[2002.0]	[24.0]	1
41.513	121.3255	L810876	solar power/pv	mw (peak value, grid connected, or unknown)	Liaoning Yixian Juliangtun (Fuxing) Agriculture solar farm	China	2017.0	20.0	[2017.0]	[20.0]	1
41.5137599	31.9092184	L103725	coal plant/bituminous	mw	ZETES power stations	Türkiye	2016.0	700.0	[2016.0, 2016.0]	[700.0, 700.0]	2
41.5141	113.9443	L801708	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Wulanchabu Shangdu County solar farm	China	2013.0	50.0	[2013.0, 2014.0]	[50.0, 50.0]	2
41.514274	31.909608	L104454	coal plant/unknown	mw	Kardemir Karabük Demir Çelik power station	Türkiye	2007.0	77.5	[2007.0]	[77.5]	1
41.515	-0.915	L912496	wind power/onshore	mw	Plana De Zaragosa wind farm	Spain	2002.0	24.0	[2002.0]	[24.0]	1
41.516	114.0501	L801576	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Shangyi Ergongdi solar farm	China	2014.0	50.0	[2014.0]	[50.0]	1
41.5167	111.5667	L902023	wind power/onshore	mw	Inner Mongolia Siziwang Banner Duerbote wind farm	China	2009.0	50.0	[2009.0]	[50.0]	1
41.5184	-99.5533	L906826	wind power/onshore	mw	Broken Bow wind farm	United States	2014.0	75.0	[2014.0]	[75.0]	1
41.5192	-76.0705	L907155	wind power/onshore	mw	Mehoopany wind farm	United States	2012.0	141.0	[2012.0]	[141.0]	1
41.522	-0.899	L910973	wind power/onshore	mw	Acampo Armijo wind farm	Spain	2001.0	18.0	[2001.0]	[18.0]	1
41.5231	110.5444	L901773	wind power/onshore	mw	Inner Mongolia Damao Banner (Zhongke Lantian) wind farm	China	2017.0	100.0	[2017.0]	[100.0]	1
41.5248	-5.9675	L908215	wind power/onshore	mw	Valdelanave wind farm	Spain	2012.0	10.0	[2012.0]	[10.0]	1
41.5267	-5.391	L824491	solar power/pv	mw (peak value, grid connected, or unknown)	Draco solar farm (Spain)	Spain	2022.0	45.6	[2022.0]	[45.6]	1
41.5269	-77.0462	L906791	wind power/onshore	mw	Laurel Hill wind farm	United States	2012.0	69.0	[2012.0]	[69.0]	1
41.5284	112.5424	L826954	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Chayouhouqi Poverty Alleviation solar farm	China	2019.0	29.0	[2019.0]	[29.0]	1
41.5287	15.1624	L912717	wind power/onshore	mw	Volturino (BKW) wind farm	Italy	2011.0	25.0	[2011.0]	[25.0]	1
41.528945	120.369983	SCN00172	steel	total tonnes per annum	Ansteel Group Chaoyang Steel & Iron Co., Ltd.	China	2007.0	4100.0	[2007.0]	[4100.0]	1
41.5292	0.8001	L824393	solar power/solar thermal	mw (peak value, grid connected, or unknown)	Borges CSP solar farm	Spain	2012.0	24.2	[2012.0]	[24.2]	1
41.5329	115.6786	L901532	wind power/onshore	mw	Hebei Guyuan (Huadian) wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.533	111.7061	L802461	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Siwangziqi SPIC solar farm	China	2017.0	20.0	[2017.0]	[20.0]	1
41.5333	106.4167	L901824	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Wuliji (Guodian) wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.5352	120.1916	L918582	wind power/onshore	mw	Liaoning Longcheng (Jiayu) wind farm	China	2023.0	150.0	[2023.0]	[150.0]	1
41.5392	115.5719	L901532	wind power/onshore	mw	Hebei Guyuan (Huadian) wind farm	China	2011.0	100.0	[2011.0]	[100.0]	1
41.541	-0.736	L914813	wind power/onshore	mw	Romerales wind farm	Spain	2021.0	49.0	[2021.0]	[49.0]	1
41.5417	111.7063	L801711	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Wulanchabu Siziwang Banner Huadian Hongge'er solar farm	China	2014.0	50.0	[2014.0]	[50.0]	1
41.5417	111.7063	L801712	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Wulanchabu Siziwang Banner Jiang'ansumu solar farm	China	2015.0	100.0	[2015.0]	[100.0]	1
41.542	108.184	L901834	wind power/onshore	mw	Inner Mongolia Wulatezhong Banner Chuanjing (Guohua) wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
41.5427	-94.6599	L907405	wind power/onshore	mw	Eclipse wind farm	United States	2012.0	200.0	[2012.0]	[200.0]	1
41.5452	-7.5546	L914453	wind power/onshore	mw	Alto Da Coutada wind farm	Portugal	2013.0	51.0	[2013.0, 2013.0]	[115.0, 51.0]	2
41.5452	115.3303	L826837	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Guyuan Poverty Alleviation (Zhongdiantou) solar project	China	2018.0	25.0	[2018.0]	[25.0]	1
41.5467	-7.6897	L911298	wind power/onshore	mw	Trandeiras wind farm	Portugal	2003.0	18.0	[2003.0]	[18.0]	1
41.5467	106.4625	L901824	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Wuliji (Guodian) wind farm	China	2009.0	50.0	[2009.0]	[50.0]	1
41.547	-0.785	L908708	wind power/onshore	mw	Acampo Arias wind farm	Spain	2017.0	18.0	[2017.0, 2018.0]	[18.0, 18.0]	2
41.5481	-89.4984	L907480	wind power/onshore	mw	Big Sky wind farm	United States	2022.0	240.0	[2022.0]	[240.0]	1
41.5528	107.0085	L901821	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Saiwusu (Longyuan) wind farm	China	2010.0	50.0	[2010.0]	[50.0]	1
41.5536	-0.7836	L908708	wind power/onshore	mw	Acampo Arias wind farm	Spain	2004.0	12.0	[2004.0]	[12.0]	1
41.5536	1.3745	L909955	wind power/onshore	mw	Montargull wind farm	Spain	2009.0	30.0	[2009.0]	[30.0]	1
41.5536	106.9712	L901821	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Saiwusu (Longyuan) wind farm	China	2010.0	50.0	[2010.0]	[50.0]	1
41.558	108.213	L901834	wind power/onshore	mw	Inner Mongolia Wulatezhong Banner Chuanjing (Guohua) wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.559	-1.132	L915028	wind power/onshore	mw	Plana De Jarreta wind farm	Spain	2002.0	50.0	[2002.0]	[50.0]	1
41.561	115.184	L801574	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Guyuan Huanggainao Dagouying solar farm	China	2015.0	50.0	[2015.0]	[50.0]	1
41.561	115.1911	L802707	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Guyuan Dagouying Three Gorges solar farm	China	2018.0	50.0	[2018.0]	[50.0]	1
41.5629	114.9945	L826835	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Guyuan (SPIC) Solar and Storage project	China	2022.0	220.0	[2022.0]	[220.0]	1
41.563	-0.815	L914813	wind power/onshore	mw	Romerales wind farm	Spain	2021.0	49.0	[2021.0]	[49.0]	1
41.565	108.5253	L901834	wind power/onshore	mw	Inner Mongolia Wulatezhong Banner Chuanjing (Guohua) wind farm	China	2009.0	50.0	[2009.0]	[50.0]	1
41.565932	32.427758	STR00015	steel	total tonnes per annum	Mescier Iron and Steel Bartin plant	Türkiye	2020.0	1000.0	[2020.0]	[1000.0]	1
41.5667	109.8667	L901799	wind power/onshore	mw	Inner Mongolia Damao Banner Maoming wind farm	China	2010.0	50.0	[2010.0]	[50.0]	1
41.5678	108.5254	L802453	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Wulate Middle Banner Jianli Zhaosheng solar farm	China	2014.0	40.0	[2014.0]	[40.0]	1
41.5679	108.5256	L802371	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Wulate Middle Banner Chuanjing solar farm	China	2014.0	20.0	[2014.0]	[20.0]	1
41.5687	15.1451	L909416	wind power/onshore	mw	Castelnuovo Della Daunia wind farm	Italy	2009.0	12.0	[2009.0]	[12.0]	1
41.568783	-84.048129	SUS00020-1	steel	total tonnes per annum	BlueScope North Star Steel plant EAF expansion	United States	2022.0	850.0	[2022.0]	[850.0]	1
41.5694	108.5252	L802443	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Wulate Middle Banner Wulanyiligeng Huaneng solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
41.5695	-92.3626	L907287	wind power/onshore	mw	English Farms wind farm	United States	2019.0	170.0	[2019.0]	[170.0]	1
41.573	123.5667	L200150	bioenergy	mw	Liaoning Shenyang Laohuchong power station	China	2020.0	30.0	[2020.0, 2020.0]	[30.0, 30.0]	2
41.5742	108.5196	L801680	solar power/solar thermal	mw (peak value, grid connected, or unknown)	Inner Mongolia Bayannaoer Wulatezhong Banner solar farm	China	2020.0	100.0	[2020.0]	[100.0]	1
41.5747	108.5525	L810679	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Wulate Middle Banner (Mengfa) solar farm	China	2017.0	20.0	[2017.0]	[20.0]	1
41.5755	120.4391	L902144	wind power/onshore	mw	Liaoning Beipiao Taohuashan wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.5769	109.8003	L901788	wind power/onshore	mw	Inner Mongolia Damao Banner Bayin 3 wind farm	China	2016.0	201.0	[2016.0]	[201.0]	1
41.5801	-1.1172	L914957	wind power/onshore	mw	La Carracha wind farm	Spain	2002.0	50.0	[2002.0]	[50.0]	1
41.5857	120.4504	L803418	solar power/pv	mw (peak value, grid connected, or unknown)	Liaoning Shuangta Beipiao solar farm	China	2017.0	20.0	[2017.0]	[20.0]	1
41.5873	14.41	L910133	wind power/onshore	mw	Frosolone wind farm	Italy	2008.0	14.0	[2008.0]	[14.0]	1
41.5873	14.41	L912316	wind power/onshore	mw	Acquaspruzza wind farm	Italy	2009.0	24.0	[2009.0]	[24.0]	1
41.5875	82.2852	L802173	solar power/pv	mw (peak value, grid connected, or unknown)	Xinjiang Akesu Xinhe Hanergy Grid-Connected solar farm	China	2013.0	20.0	[2013.0]	[20.0]	1
41.5889	109.9444	L901789	wind power/onshore	mw	Inner Mongolia Damao Banner Bayin 4 wind farm	China	2016.0	202.0	[2016.0]	[202.0]	1
41.5908	-4.9705	L907771	wind power/onshore	mw	Carrecastro wind farm	Spain	2019.0	10.0	[2019.0]	[10.0]	1
41.5909	80.4733	L802169	solar power/pv	mw (peak value, grid connected, or unknown)	Xinjiang Akesu Wensu Riyuehui solar farm	China	2013.0	20.0	[2013.0]	[20.0]	1
41.5911	108.5391	L810680	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Wulate Middle Banner Wulan Yiligeng solar farm	China	2014.0	40.0	[2014.0]	[40.0]	1
41.5917	106.4528	L901827	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Wuliji (Longyuan) wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
41.5917	114.2917	L903944	wind power/onshore	mw	Hebei Kangbao Xuwulin wind farm	China	2020.0	48.0	[2020.0]	[48.0]	1
41.5928	116.3078	L901475	wind power/onshore	mw	Hebei Fengning Senjitu wind farm	China	2017.0	200.0	[2017.0]	[200.0]	1
41.5933	115.7532	L901531	wind power/onshore	mw	Hebei Guyuan (Hebei Construction And Investment) wind farm	China	2007.0	31.0	[2007.0]	[31.0]	1
41.599	109.7667	L901799	wind power/onshore	mw	Inner Mongolia Damao Banner Maoming wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.60122883	109.2119555	L922816	wind power/onshore	mw	Inner Mongolia Xinhure distributed wind farm	China	2019.0	10.0	[2019.0]	[10.0]	1
41.6017	14.3821	L912357	wind power/onshore	mw	Carpinone wind farm	Italy	2010.0	24.0	[2010.0]	[24.0]	1
41.6026	-7.9896	L911974	wind power/onshore	mw	Lomba Do Vale wind farm	Portugal	2010.0	21.0	[2010.0]	[21.0]	1
41.603	-1.123	L913299	wind power/onshore	mw	La Muela Norte wind farm	Spain	2003.0	30.0	[2003.0]	[30.0]	1
41.6044	27.8146	L921428	wind power/onshore	mw	Air Wind Farm 4	Türkiye	2017.0	61.0	[2017.0]	[61.0]	1
41.6046	106.4544	L803226	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Urad Rear Banner Huadian solar farm	China	2015.0	30.0	[2015.0]	[30.0]	1
41.6065	110.0467	L901790	wind power/onshore	mw	Inner Mongolia Damao Banner Bayin 5 wind farm	China	2015.0	201.0	[2015.0]	[201.0]	1
41.6083	-89.5005	L907329	wind power/onshore	mw	Green River wind farm	United States	2019.0	194.0	[2019.0]	[194.0]	1
41.6106	14.7508	L909699	wind power/onshore	mw	San Giovanni In Galdo wind farm	Italy	2009.0	14.0	[2009.0]	[14.0]	1
41.6128	120.9741	L810834	solar power/pv	mw (peak value, grid connected, or unknown)	Liaoning Beipiao Shangyuan (GCL) solar farm	China	2021.0	20.0	[2021.0]	[20.0]	1
41.613	-0.2501	L912544	wind power/onshore	mw	Vilalba Dels Arcs wind farm	Spain	2010.0	24.0	[2010.0]	[24.0]	1
41.6133	-71.6593	L804200	solar power/pv	mw (peak value, grid connected, or unknown)	University Solar	United States	2019.0	24.0	[2019.0]	[24.0]	1
41.614292	120.424596	L101125	coal plant/unknown	mw	Chaoyang GDP power station	China	2017.0	350.0	[2017.0, 2018.0]	[350.0, 350.0]	2
41.6156	116.2888	L903955	wind power/onshore	mw	Hebei Fengning Qiansongba wind farm	China	2018.0	50.0	[2018.0]	[50.0]	1
41.6167	121.8708	L902200	wind power/onshore	mw	Liaoning Beizhen Jiazishan wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.6183	116.2606	L901472	wind power/onshore	mw	Hebei Fengning Dahexi wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
41.6192	114.8424	L901544	wind power/onshore	mw	Hebei Kangbao (Huaneng) wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.6201	-5.0401	L913639	wind power/onshore	mw	Torozos wind farm	Spain	2019.0	33.0	[2019.0]	[33.0]	1
41.6221	-92.525	L907151	wind power/onshore	mw	North English wind farm	United States	2018.0	200.0	[2018.0]	[200.0]	1
41.6238	110.3986	L803212	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Tumd Right Banner SPIC solar farm	China	2018.0	20.0	[2018.0]	[20.0]	1
41.6262	-75.4288	L906773	wind power/onshore	mw	Waymart wind farm	United States	2003.0	64.0	[2003.0]	[64.0]	1
41.627	-1.0916	L824532	solar power/pv	mw (peak value, grid connected, or unknown)	Escucha 2 solar farm	Spain	2021.0	49.4	[2021.0]	[49.4]	1
41.6283	-106.201	L906370	wind power/onshore	mw	Foote Creek wind farm	United States	2021.0	66.0	[2021.0]	[66.0]	1
41.6291	-109.6835	L804856	solar power/pv	mw (peak value, grid connected, or unknown)	Sweetwater Solar	United States	2018.0	92.0	[2018.0]	[92.0]	1
41.6309	120.9713	L802396	solar power/pv	mw (peak value, grid connected, or unknown)	Liaoning Beipiao solar farm	China	2021.0	20.0	[2021.0]	[20.0]	1
41.6328	-92.4334	L907151	wind power/onshore	mw	North English wind farm	United States	2019.0	140.0	[2019.0]	[140.0]	1
41.635208	121.332877	M2006	coal mine/underground	mt per year	Jiudaoling Coal Mine	China	2006.0	1.1	[2006.0]	[1.1]	1
41.6383	109.9379	L901764	wind power/onshore	mw	Inner Mongolia Baiyunebo (Jinjie) wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
41.6386	114.5648	L917820	wind power/onshore	mw	Hebei Kangbao Jidengwusu wind farm	China	2021.0	49.5	[2021.0]	[49.5]	1
41.6401	-5.8801	L912096	wind power/onshore	mw	Montamarta wind farm	Spain	2008.0	22.0	[2008.0]	[22.0]	1
41.6404	121.1406	L803417	solar power/pv	mw (peak value, grid connected, or unknown)	Liaoning Chaoyang Jingao solar farm	China	2017.0	20.0	[2017.0]	[20.0]	1
41.641	-1.3501	L910220	wind power/onshore	mw	El Sotillo wind farm	Spain	2018.0	15.0	[2018.0]	[15.0]	1
41.642	-72.049	L804339	solar power/pv	mw (peak value, grid connected, or unknown)	Fusion Solar Center	United States	2018.0	20.0	[2018.0]	[20.0]	1
41.645	-8.044	L911691	wind power/onshore	mw	Serra Da Cabreira wind farm	Portugal	2004.0	20.0	[2004.0]	[20.0]	1
41.6464	-8.0492	L909692	wind power/onshore	mw	Alto Do Talefe wind farm	Portugal	2005.0	14.0	[2005.0]	[14.0]	1
41.6469	106.5658	L901825	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Wuliji (Guohua) wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
41.648	-5.0255	L913063	wind power/onshore	mw	San Lorenzo wind farm (Spain)	Spain	2010.0	28.0	[2010.0]	[28.0]	1
41.6494	-5.0253	L913063	wind power/onshore	mw	San Lorenzo wind farm (Spain)	Spain	2007.0	49.0	[2007.0]	[49.0]	1
41.6509	-4.9922	L913639	wind power/onshore	mw	Torozos wind farm	Spain	2019.0	42.0	[2019.0]	[42.0]	1
41.651	-9.306	L912719	wind power/offshore floating	mw	Windfloat Atlantic Offshore wind farm	Portugal	2020.0	25.0	[2020.0]	[25.0]	1
41.6517	-0.7839	L805700	solar power/pv	mw (peak value, grid connected, or unknown)	Amazon Zaragoza solar farm	Spain	2021.0	50.0	[2021.0]	[50.0]	1
41.6541	109.888	L802452	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Damao Banner Bayin Huadian solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
41.656	-106.028	L906526	wind power/onshore	mw	Mcfadden Ridge wind farm	United States	2019.0	35.0	[2019.0]	[35.0]	1
41.656	-1.369	L909279	wind power/onshore	mw	Tablares wind farm	Spain	2018.0	12.0	[2018.0]	[12.0]	1
41.656	-0.697	L913814	wind power/onshore	mw	Primoral wind farm	Spain	2019.0	35.0	[2019.0]	[35.0]	1
41.6578	42.3496	L601713	hydropower/run-of-river	mw	Shuakhevi hydroelectric plant	Georgia	2017.0	179.0	[2017.0]	[179.0]	1
41.6579	-89.0687	L907071	wind power/onshore	mw	Shady Oaks wind farm	United States	2012.0	110.0	[2012.0]	[110.0]	1
41.6602	110.4105	L802368	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Bailingmiao SPIC solar farm	China	2013.0	20.0	[2013.0]	[20.0]	1
41.6611	1.6193	L912832	wind power/onshore	mw	Serra De Rubio wind farm	Spain	2005.0	26.0	[2005.0, 2007.0]	[50.0, 26.0]	2
41.662	121.4833	L902209	wind power/onshore	mw	Liaoning Yixian Laolongkou wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.6626	-89.1982	L906870	wind power/onshore	mw	Gsg wind farm	United States	2007.0	80.0	[2007.0]	[80.0]	1
41.663	115.6787	L826836	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Guyuan (Zhongdiantou) solar farm	China	2016.0	50.0	[2016.0]	[50.0]	1
41.664241	86.263179	L101678	coal plant/unknown	mw	Shenneng Korla power station	China	2017.0	350.0	[2017.0, 2017.0]	[350.0, 350.0]	2
41.6644	-71.9242	L200371	bioenergy	mw	Plainfield Renewable Energy power station	United States	2013.0	43.0	[2013.0]	[43.0]	1
41.6658	115.6971	L826891	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangjiakou Guyuan (Yanzhong) solar farm	China	2020.0	200.0	[2020.0]	[200.0]	1
41.6663	-5.9302	L913812	wind power/onshore	mw	Peñarroldana wind farm	Spain	2008.0	35.0	[2008.0]	[35.0]	1
41.6702	114.6858	L903952	wind power/onshore	mw	Hebei Kangbao Danqinghe wind farm	China	2018.0	50.0	[2018.0]	[50.0]	1
41.670998	123.85143	SCN00319	steel	total tonnes per annum	Fushun Hanking Direct Reduced Iron Co., Ltd.	China	2003.0	800.0	[2003.0]	[800.0]	1
41.671	27.7559	L921722	wind power/onshore	mw	Vize-Ii wind farm	Türkiye	2020.0	58.0	[2020.0]	[58.0]	1
41.672816	-83.477833	SUS00052	steel	total tonnes per annum	Cleveland-Cliffs Toledo DRI plant	United States	2020.0	1900.0	[2020.0]	[1900.0]	1
41.674	114.8149	L903946	wind power/onshore	mw	Hebei Kangbao Xujiaying wind farm	China	2019.0	48.0	[2019.0]	[48.0]	1
41.6759	15.5884	L914093	wind power/onshore	mw	Rignano Garganico wind farm	Italy	2012.0	38.0	[2012.0]	[38.0]	1
41.6778	109.9572	L901768	wind power/onshore	mw	Inner Mongolia Baiyunebo (Luneng) wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
